Episode,Snake 1 Reward,Snake 2 Reward
95,12.947368421052632,2.2395833333333335
96,18.125,20.257731958762886
97,1.3917525773195876,3.4183673469387754
98,14.03061224489796,2.121212121212121
99,8.787878787878787,12.5
100,25.85,27.22772277227723
101,16.980198019801982,12.549019607843137
102,3.872549019607843,-0.04854368932038835
103,7.427184466019417,12.163461538461538
104,32.40384615384615,31.476190476190474
105,7.904761904761905,6.320754716981132
106,-9.481132075471699,0.4672897196261682
107,-8.925233644859814,1.3425925925925926
108,9.907407407407407,12.98165137614679
109,1.651376146788991,9.727272727272727
110,-8.227272727272727,0.8558558558558559
111,-7.252252252252252,1.7410714285714286
112,7.366071428571429,4.292035398230088
113,-3.274336283185841,5.526315789473684
114,54.42982456140351,34.43478260869565
115,5.956521739130435,1.5086206896551724
116,-0.12931034482758622,-14.273504273504274
117,22.39316239316239,21.652542372881356
118,-1.7372881355932204,-0.04201680672268908
119,7.436974789915967,11.166666666666666
120,-2.5416666666666665,4.75206611570248
121,8.801652892561984,0.16393442622950818
122,19.221311475409838,11.910569105691057
123,21.829268292682926,18.669354838709676
124,27.741935483870968,11.56
125,24.68,20.357142857142858
126,14.325396825396826,17.559055118110237
127,17.79527559055118,8.984375
128,-2.4609375,1.434108527131783
129,13.720930232558139,9.076923076923077
130,-5.884615384615385,3.3969465648854964
131,9.351145038167939,10.871212121212121
132,4.7727272727272725,2.1052631578947367
133,17.36842105263158,11.044776119402986
134,2.3507462686567164,6.851851851851852
135,1.7407407407407407,2.426470588235294
136,1.7647058823529411,8.978102189781023
137,21.67883211678832,12.53623188405797
138,-0.07246376811594203,6.330935251798561
139,-5.503597122302159,2.4642857142857144
140,16.428571428571427,16.45390070921986
141,11.666666666666666,15.422535211267606
142,7.711267605633803,2.6923076923076925
143,13.986013986013987,16.28472222222222
144,12.430555555555555,5.068965517241379
145,-3.8275862068965516,3.356164383561644
146,20.65068493150685,25.816326530612244
147,9.319727891156463,15.202702702702704
148,20.844594594594593,18.187919463087248
149,15.503355704697986,16.966666666666665
150,4.8,7.0198675496688745
151,17.3841059602649,2.4342105263157894
152,9.046052631578947,11.601307189542483
153,4.803921568627451,-1.0389610389610389
154,15.0,12.709677419354838
155,11.32258064516129,9.198717948717949
156,2.5641025641025643,7.707006369426751
157,21.178343949044585,5.063291139240507
158,7.7215189873417724,-1.7610062893081762
159,0.25157232704402516,-0.125
160,2.96875,4.130434782608695
161,10.745341614906833,8.765432098765432
162,5.833333333333333,10.521472392638037
163,7.791411042944786,7.9573170731707314
164,1.0975609756097562,1.9696969696969697
165,9.848484848484848,8.403614457831326
166,26.204819277108435,5.479041916167665
167,9.610778443113773,10.148809523809524
168,6.696428571428571,5.355029585798817
169,2.455621301775148,-0.20588235294117646
170,14.617647058823529,2.3391812865497075
171,6.608187134502924,6.337209302325581
172,-0.31976744186046513,0.838150289017341
173,26.560693641618496,23.04597701149425
174,18.04597701149425,10.142857142857142
175,9.457142857142857,14.460227272727273
176,-5.142045454545454,-2.288135593220339
177,25.903954802259886,16.573033707865168
178,2.837078651685393,1.5083798882681565
179,5.949720670391062,1.2222222222222223
180,3.0,-6.1602209944751385
181,7.707182320441989,9.862637362637363
182,5.43956043956044,11.830601092896174
183,4.972677595628415,6.086956521739131
184,-1.4130434782608696,4.486486486486487
185,15.675675675675675,12.5
186,19.758064516129032,13.556149732620321
187,8.475935828877006,2.2872340425531914
188,3.271276595744681,8.835978835978835
189,-4.788359788359788,0.7894736842105263
190,6.315789473684211,0.4712041884816754
191,13.612565445026178,11.223958333333334
192,13.098958333333334,9.27461139896373
193,21.1139896373057,16.675257731958762
194,12.474226804123711,14.461538461538462
195,6.717948717948718,4.438775510204081
196,5.918367346938775,4.467005076142132
197,13.3248730964467,6.792929292929293
198,0.3787878787878788,-1.5326633165829147
199,9.849246231155778,-5.175
200,14.6,4.800995024875622
201,-2.512437810945274,0.49504950495049505
202,13.589108910891088,3.6206896551724137
203,35.8128078817734,13.848039215686274
204,1.5931372549019607,6.902439024390244
205,8.902439024390244,15.048543689320388
206,-4.878640776699029,0.24154589371980675
207,-4.5893719806763285,0.2403846153846154
208,7.0673076923076925,10.717703349282298
209,-4.330143540669856,0.7142857142857143
210,-2.1904761904761907,1.7772511848341233
211,10.781990521327014,3.018867924528302
212,1.0613207547169812,2.136150234741784
213,6.197183098591549,9.018691588785046
214,1.7990654205607477,3.441860465116279
215,-3.9767441860465116,0.9259259259259259
216,10.11574074074074,11.774193548387096
217,10.52995391705069,8.417431192660551
218,18.073394495412845,9.885844748858448
219,-2.2831050228310503,0.6818181818181818
220,9.545454545454545,4.683257918552036
221,13.28054298642534,14.324324324324325
222,20.06756756756757,14.506726457399104
223,0.8071748878923767,1.9866071428571428
224,-1.8080357142857142,3.533333333333333
225,6.511111111111111,7.477876106194691
226,-0.30973451327433627,4.537444933920705
227,7.5550660792951545,6.864035087719298
228,3.4649122807017543,0.8296943231441049
229,-0.043668122270742356,2.369565217391304
230,19.91304347826087,12.424242424242424
231,3.225108225108225,1.4870689655172413
232,4.375,5.171673819742489
233,-0.27896995708154504,0.8974358974358975
234,-2.7777777777777777,1.2553191489361701
235,7.48936170212766,5.084745762711864
236,1.4194915254237288,2.4472573839662446
237,12.341772151898734,11.953781512605042
238,0.5462184873949579,5.334728033472803
239,3.284518828451883,4.0625
240,0.9583333333333334,4.419087136929461
241,-1.5145228215767634,2.8512396694214877
242,5.805785123966942,7.037037037037037
243,7.366255144032922,6.557377049180328
244,1.5573770491803278,3.7551020408163267
245,-0.6326530612244898,0.4065040650406504
246,-3.4552845528455283,0.7894736842105263
247,5.384615384615385,0.6653225806451613
248,2.379032258064516,-4.096385542168675
249,8.132530120481928,8.36
250,-0.86,2.50996015936255
251,-3.585657370517928,-0.03968253968253968
252,-2.2222222222222223,2.3517786561264824
253,5.454545454545454,6.318897637795276
254,-0.23622047244094488,0.7647058823529411
255,5.509803921568627,6.69921875
256,9.51171875,2.2762645914396886
257,17.45136186770428,16.453488372093023
258,1.4728682170542635,2.8764478764478763
259,-0.5984555984555985,0.38461538461538464
260,-1.2115384615384615,1.4942528735632183
261,4.46360153256705,0.6106870229007634
262,10.820610687022901,4.239543726235741
263,-2.8517110266159698,1.7045454545454546
264,9.109848484848484,7.622641509433962
265,0.9245283018867925,0.8834586466165414
266,4.43609022556391,3.052434456928839
267,14.812734082397004,8.208955223880597
268,4.067164179104478,1.579925650557621
269,3.2527881040892193,1.2222222222222223
270,-1.6851851851851851,0.36900369003690037
271,22.45387453874539,9.705882352941176
272,8.143382352941176,9.139194139194139
273,6.666666666666667,8.047445255474452
274,3.7773722627737225,4.054545454545455
275,7.4363636363636365,2.101449275362319
276,0.5434782608695652,4.873646209386282
277,2.5992779783393503,2.5899280575539567
278,-2.553956834532374,0.8422939068100358
279,-1.3082437275985663,3.3392857142857144
280,5.017857142857143,-3.416370106761566
281,5.480427046263345,1.4184397163120568
282,-0.01773049645390071,1.9257950530035335
283,2.932862190812721,5.827464788732394
284,4.366197183098592,3.9649122807017543
285,3.087719298245614,4.318181818181818
286,6.573426573426573,3.3797909407665507
287,3.6759581881533103,5.590277777777778
288,-1.7708333333333333,1.505190311418685
289,3.685121107266436,6.862068965517241
290,1.9310344827586208,-1.3402061855670102
291,6.804123711340206,3.5445205479452055
292,-1.0787671232876712,2.303754266211604
293,-0.6996587030716723,2.142857142857143
294,-1.41156462585034,2.694915254237288
295,-1.2881355932203389,2.7364864864864864
296,3.3614864864864864,3.0134680134680134
297,0.45454545454545453,2.1476510067114094
298,7.382550335570469,8.695652173913043
299,2.9096989966555182,3.75
300,5.6,8.521594684385382
301,4.883720930232558,2.698675496688742
302,2.6490066225165565,4.8349834983498345
303,4.62046204620462,6.217105263157895
304,12.384868421052632,8.704918032786885
305,-0.7049180327868853,0.9477124183006536
306,0.7679738562091504,1.6938110749185669
307,3.6319218241042344,6.444805194805195
308,9.39935064935065,5.194174757281553
309,8.333333333333334,1.6451612903225807
310,7.016129032258065,5.45016077170418
311,4.372990353697749,1.5384615384615385
312,6.121794871794871,6.182108626198083
313,4.057507987220447,4.3949044585987265
314,0.28662420382165604,2.142857142857143
315,4.634920634920635,2.721518987341772
316,3.75,0.28391167192429023
317,6.3249211356466875,7.389937106918239
318,5.455974842767295,3.8401253918495297
319,4.639498432601881,6.984375
320,8.453125,-0.03115264797507788
321,2.912772585669782,1.3509316770186335
322,15.062111801242237,2.3993808049535605
323,6.08359133126935,3.0246913580246915
324,4.830246913580247,4.046153846153846
325,10.03076923076923,6.134969325153374
326,8.680981595092025,0.7492354740061162
327,4.724770642201835,3.231707317073171
328,18.902439024390244,-1.762917933130699
329,-0.8206686930091185,1.606060606060606
330,10.878787878787879,2.794561933534743
331,3.5649546827794563,-0.045180722891566265
332,13.900602409638553,12.207207207207206
333,8.753753753753754,3.7724550898203595
334,10.808383233532934,5.7611940298507465
335,-2.5671641791044775,0.5803571428571429
336,-1.369047619047619,1.8991097922848665
337,21.26112759643917,14.097633136094675
338,4.215976331360947,2.566371681415929
339,1.2831858407079646,0.07352941176470588
340,3.676470588235294,3.9882697947214076
341,5.733137829912024,2.3684210526315788
342,1.6374269005847952,0.33527696793002915
343,7.988338192419825,4.9273255813953485
344,2.2819767441860463,0.34782608695652173
345,-1.4927536231884058,0.11560693641618497
346,5.592485549132948,6.887608069164265
347,4.121037463976945,1.206896551724138
348,0.07183908045977011,1.0601719197707737
349,2.020057306590258,2.3285714285714287
350,-2.8714285714285714,0.42735042735042733
351,-2.421652421652422,0.11363636363636363
352,4.673295454545454,5.637393767705382
353,1.2039660056657224,2.2033898305084745
354,-1.8644067796610169,1.3943661971830985
355,8.56338028169014,3.7219101123595504
356,0.7724719101123596,2.4789915966386555
357,6.204481792717087,2.3603351955307263
358,9.525139664804469,9.025069637883009
359,2.8412256267409473,1.5833333333333333
360,1.25,-0.16620498614958448
361,-0.8587257617728532,0.4005524861878453
362,4.723756906077348,5.661157024793388
363,2.6584022038567494,2.3214285714285716
364,1.4697802197802199,-0.1780821917808219
365,2.835616438356164,-4.057377049180328
366,2.377049180327869,3.2016348773841963
367,6.226158038147139,6.059782608695652
368,4.864130434782608,2.5067750677506777
369,2.100271002710027,3.5675675675675675
370,4.986486486486487,4.649595687331536
371,0.08086253369272237,0.34946236559139787
372,10.591397849462366,9.289544235924932
373,2.319034852546917,5.788770053475936
374,-0.8957219251336899,1.0
375,-1.48,0.7180851063829787
376,2.8191489361702127,5.437665782493369
377,12.931034482758621,8.822751322751323
378,-1.4814814814814814,1.279683377308707
379,6.741424802110818,0.7105263157894737
380,3.1184210526315788,4.84251968503937
381,8.884514435695538,5.340314136125654
382,3.8219895287958114,-1.4360313315926894
383,0.8616187989556136,-0.14322916666666666
384,2.9036458333333335,4.077922077922078
385,1.3506493506493507,2.383419689119171
386,4.015544041450777,3.0103359173126614
387,1.3436692506459949,3.75
388,2.770618556701031,0.16709511568123395
389,1.9922879177377892,-1.064102564102564
390,-0.038461538461538464,1.2659846547314577
391,4.309462915601023,5.395408163265306
392,9.987244897959183,3.791348600508906
393,11.83206106870229,3.7944162436548226
394,-0.9263959390862944,0.759493670886076
395,6.2784810126582276,5.315656565656566
396,12.537878787878787,8.073047858942065
397,-1.146095717884131,1.092964824120603
398,1.4447236180904524,2.819548872180451
399,-2.017543859649123,0.35
400,-0.125,0.3491271820448878
401,-2.2443890274314215,0.11194029850746269
402,-2.1144278606965172,0.23573200992555832
403,9.962779156327544,9.801980198019802
404,1.943069306930693,5.197530864197531
405,-2.2222222222222223,0.11083743842364532
406,-2.2167487684729066,0.2457002457002457
407,7.825552825552825,4.5588235294117645
408,5.245098039215686,1.3202933985330074
409,3.227383863080685,4.195121951219512
410,9.146341463414634,4.075425790754258
411,3.832116788321168,2.233009708737864
412,3.3980582524271843,0.23002421307506055
413,5.181598062953995,6.026570048309178
414,2.3792270531400965,3.4939759036144578
415,1.2650602409638554,3.233173076923077
416,0.33653846153846156,2.050359712230216
417,1.3669064748201438,3.7799043062200957
418,3.074162679425837,2.5656324582338903
419,4.391408114558472,2.107142857142857
420,4.845238095238095,3.978622327790974
421,1.828978622327791,2.796208530805687
422,3.3056872037914693,4.657210401891253
423,6.288416075650118,4.693396226415095
424,11.06132075471698,7.6117647058823525
425,3.8117647058823527,3.767605633802817
426,4.037558685446009,5.714285714285714
427,4.6370023419203745,0.7126168224299065
428,0.26869158878504673,1.9813519813519813
429,2.051282051282051,2.5348837209302326
430,1.244186046511628,0.8584686774941995
431,4.756380510440835,3.634259259259259
432,2.048611111111111,2.4018475750577366
433,-1.0623556581986142,1.6013824884792627
434,4.907834101382488,5.195402298850575
435,-0.5172413793103449,0.9862385321100917
436,-0.49311926605504586,1.2242562929061784
437,2.688787185354691,-0.3538812785388128
438,-0.7077625570776256,0.33029612756264237
439,2.4943052391799543,1.2272727272727273
440,5.579545454545454,4.058956916099773
441,3.8435374149659864,4.332579185520362
442,2.7036199095022626,3.0586907449209932
443,11.230248306997742,10.653153153153154
444,8.56981981981982,5.370786516853933
445,3.9775280898876404,4.887892376681615
446,-1.1659192825112108,0.8277404921700223
447,3.277404921700224,4.363839285714286
448,2.4330357142857144,2.3496659242761693
449,2.0044543429844097,3.6333333333333333
450,5.477777777777778,5.199556541019955
451,14.955654101995565,8.794247787610619
452,-1.4712389380530972,1.0816777041942605
453,5.033112582781457,4.4823788546255505
454,2.995594713656388,2.989010989010989
455,4.835164835164835,3.344298245614035
456,8.103070175438596,6.12691466083151
457,-0.5579868708971554,1.5829694323144106
458,0.24017467248908297,3.093681917211329
459,1.7320261437908497,1.3695652173913044
460,8.717391304347826,5.260303687635575
461,3.3947939262472886,-4.1017316017316015
462,1.9588744588744589,3.0669546436285096
463,2.375809935205184,1.4439655172413792
464,3.6206896551724137,3.3010752688172045
465,4.67741935483871,2.5107296137339055
466,-0.6437768240343348,0.5353319057815846
467,6.552462526766595,2.532051282051282
468,6.196581196581197,5.447761194029851
469,7.014925373134329,3.0
470,0.574468085106383,-0.12738853503184713
471,5.29723991507431,5.6673728813559325
472,5.423728813559322,1.4587737843551798
473,2.938689217758985,3.871308016877637
474,8.428270042194093,7.568421052631579
475,0.3157894736842105,2.9936974789915967
476,4.149159663865547,4.119496855345912
477,4.077568134171908,3.6087866108786613
478,2.9497907949790796,1.8997912317327765
479,2.3903966597077244,1.1145833333333333
480,0.375,1.5488565488565489
481,0.18711018711018712,-0.9543568464730291
482,5.3112033195020745,3.3643892339544514
483,3.9855072463768115,4.483471074380165
484,4.845041322314049,1.7835051546391754
485,0.4948453608247423,0.9979423868312757
486,0.5555555555555556,2.3305954825462014
487,0.5749486652977412,1.3831967213114753
488,1.9979508196721312,1.359918200408998
489,3.4662576687116564,1.7346938775510203
490,5.938775510204081,5.244399185336049
491,0.9368635437881874,2.3983739837398375
492,3.7703252032520327,4.979716024340771
493,7.484787018255578,3.9878542510121457
494,-0.13157894736842105,0.494949494949495
495,8.777777777777779,2.782258064516129
496,3.1350806451612905,4.094567404426559
497,-1.5191146881287727,0.29116465863453816
498,-1.7068273092369477,0.30060120240480964
499,4.579158316633267,4.48
500,12.25,10.828343313373253
501,2.2255489021956087,2.5597609561752988
502,2.689243027888446,2.0377733598409544
503,1.0139165009940359,2.996031746031746
504,-0.4166666666666667,0.7524752475247525
505,5.376237623762377,6.126482213438735
506,0.21739130434782608,1.26232741617357
507,1.1637080867850098,1.4271653543307086
508,1.2598425196850394,0.4223968565815324
509,4.616895874263261,4.872549019607843
510,2.9313725490196076,0.6653620352250489
511,0.15655577299412915,1.03515625
512,0.7421875,1.5399610136452242
513,9.970760233918128,0.9824902723735408
514,1.235408560311284,-2.0679611650485437
515,0.1650485436893204,0.9108527131782945
516,5.5523255813953485,3.6943907156673115
517,-0.15473887814313347,1.1486486486486487
518,2.615830115830116,3.188824662813102
519,0.4624277456647399,0.8269230769230769
520,0.0673076923076923,0.7485604606525912
521,0.5566218809980806,1.206896551724138
522,6.254789272030651,3.1739961759082216
523,2.179732313575526,1.8702290076335877
524,3.187022900763359,1.9142857142857144
525,-0.8,0.5608365019011406
526,4.809885931558935,4.212523719165086
527,0.967741935483871,2.859848484848485
528,2.831439393939394,2.5236294896030245
529,5.793950850661625,1.8867924528301887
530,0.36792452830188677,-0.21657250470809794
531,0.903954802259887,0.2725563909774436
532,-0.10338345864661654,-0.20637898686679174
533,4.380863039399625,5.121722846441948
534,2.7340823970037453,0.17757009345794392
535,4.392523364485982,4.58955223880597
536,1.3805970149253732,-0.36312849162011174
537,1.8063314711359404,2.9275092936802976
538,3.2342007434944238,0.6122448979591837
539,1.6975881261595547,3.425925925925926
540,5.361111111111111,1.756007393715342
541,-0.3789279112754159,0.544280442804428
542,1.7712177121771218,2.5874769797421733
543,1.3904235727440146,1.3878676470588236
544,2.4080882352941178,1.9357798165137614
545,3.6055045871559632,-1.6758241758241759
546,0.9523809523809523,1.4990859232175502
547,8.574040219378428,3.8503649635036497
548,0.7846715328467153,1.6939890710382515
549,5.856102003642987,3.3545454545454545
550,0.5909090909090909,0.6352087114337568
551,1.6696914700544465,1.1141304347826086
552,5.760869565217392,6.636528028933093
553,-1.7269439421338155,0.0812274368231047
554,2.6173285198555956,1.3513513513513513
555,1.7207207207207207,0.935251798561151
556,3.4532374100719423,4.847396768402154
557,-0.4129263913824057,1.1379928315412187
558,5.618279569892473,3.9177101967799643
559,1.0107334525939178,2.017857142857143
560,-0.026785714285714284,0.32085561497326204
561,-0.8288770053475936,0.44483985765124556
562,1.387900355871886,1.7406749555950267
563,3.6145648312611014,1.7375886524822695
564,1.4627659574468086,1.4601769911504425
565,2.3451327433628317,-0.07950530035335689
566,5.591872791519434,3.5890652557319225
567,1.5343915343915344,0.12323943661971831
568,1.0387323943661972,0.061511423550087874
569,0.9490333919156415,0.34210526315789475
570,0.631578947368421,1.9877408056042032
571,2.0140105078809105,2.7097902097902096
572,-0.06993006993006994,2.1204188481675392
573,3.7870855148342057,-0.18292682926829268
574,0.5749128919860628,2.121739130434783
575,2.643478260869565,3.142361111111111
576,3.1597222222222223,4.9306759098786825
577,1.2218370883882148,-0.6055363321799307
578,19.67128027681661,8.160621761658032
579,0.5785837651122625,-0.5517241379310345
580,1.5258620689655173,0.4905335628227194
581,7.142857142857143,4.553264604810996
582,2.388316151202749,1.260720411663808
583,3.902229845626072,3.6301369863013697
584,2.0034246575342465,1.9059829059829059
585,2.128205128205128,2.824232081911263
586,1.3395904436860069,1.737649063032368
587,-1.5417376490630323,0.42517006802721086
588,1.1734693877551021,-0.5263157894736842
589,1.731748726655348,0.9745762711864406
590,1.4067796610169492,1.16751269035533
591,2.504230118443316,2.4155405405405403
592,3.7162162162162162,1.5767284991568298
593,2.3102866779089375,-0.4797979797979798
594,1.0437710437710437,-0.04201680672268908
595,3.5714285714285716,2.709731543624161
596,2.7936241610738257,1.5075376884422111
597,-0.18425460636515914,0.5769230769230769
598,-1.0618729096989967,0.9599332220367279
599,-0.6260434056761269,0.4
600,1.7583333333333333,2.6622296173044924
601,-0.09151414309484193,0.05813953488372093
602,1.1129568106312293,1.4344941956882256
603,3.142620232172471,0.5629139072847682
604,6.52317880794702,3.3140495867768593
605,8.603305785123966,5.404290429042904
606,3.118811881188119,0.13179571663920922
607,0.8813838550247117,1.2664473684210527
608,0.8963815789473685,1.0426929392446633
609,2.1756978653530377,1.8278688524590163
610,1.3524590163934427,0.19639934533551553
611,1.3338788870703764,1.6258169934640523
612,-0.5147058823529411,1.3376835236541598
613,1.5823817292006526,1.1482084690553747
614,0.6433224755700325,0.6991869918699187
615,2.2357723577235773,-0.2922077922077922
616,-0.7386363636363636,0.7779578606158833
617,0.4700162074554295,0.7928802588996764
618,0.6957928802588996,2.027463651050081
619,3.4248788368336025,3.870967741935484
620,2.8548387096774195,0.8856682769726248
621,3.4057971014492754,3.7057877813504825
622,5.337620578778135,1.2279293739967898
623,1.404494382022472,2.1233974358974357
624,0.3926282051282051,2.288
625,-0.824,0.5990415335463258
626,1.5015974440894568,1.3397129186602872
627,0.7017543859649122,-0.007961783439490446
628,4.3869426751592355,1.6136724960254372
629,-0.04769475357710652,0.8492063492063492
630,-0.8809523809523809,0.9508716323296355
631,0.06339144215530904,0.2927215189873418
632,1.8433544303797469,1.919431279620853
633,1.6903633491311216,1.884858044164038
634,0.47318611987381703,1.6456692913385826
635,3.2755905511811023,2.861635220125786
636,0.4481132075471698,0.3453689167974882
637,1.750392464678179,1.3949843260188088
638,4.490595611285267,3.004694835680751
639,-0.03912363067292645,0.4296875
640,3.9140625,2.371294851794072
641,6.021840873634946,4.158878504672897
642,0.5919003115264797,1.1275272161741836
643,-0.02332814930015552,1.358695652173913
644,3.1832298136645965,3.255813953488372
645,5.689922480620155,0.5959752321981424
646,0.9984520123839009,0.2241112828438949
647,2.5038639876352398,2.692901234567901
648,4.297839506172839,3.8983050847457625
649,-0.10015408320493066,0.3769230769230769
650,2.0153846153846153,1.8970814132104454
651,6.635944700460829,2.354294478527607
652,3.5122699386503067,5.344563552833078
653,2.664624808575804,2.217125382262997
654,0.5045871559633027,1.549618320610687
655,-0.6183206106870229,0.9070121951219512
656,1.4024390243902438,2.2831050228310503
657,3.5768645357686455,3.8905775075987843
658,2.066869300911854,2.51896813353566
659,5.842185128983308,1.106060606060606
660,-0.10606060606060606,0.5143721633888049
661,0.1437216338880484,0.5966767371601208
662,1.903323262839879,1.1312217194570136
663,0.7013574660633484,1.4759036144578312
664,3.8177710843373496,2.0601503759398496
665,3.007518796992481,1.921921921921922
666,0.37537537537537535,-0.3073463268365817
667,0.12743628185907047,-2.4176646706586826
668,3.6002994011976046,4.559043348281016
669,3.8789237668161434,3.2761194029850746
670,0.7089552238805971,1.773472429210134
671,0.28315946348733234,1.3318452380952381
672,0.11904761904761904,1.686478454680535
673,3.150074294205052,3.672106824925816
674,0.4228486646884273,1.674074074074074
675,1.8074074074074074,2.31508875739645
676,-1.0576923076923077,0.5834564254062038
677,-0.6351550960118169,0.9734513274336283
678,1.9469026548672566,1.7157584683357878
679,2.665684830633284,0.45588235294117646
680,-0.3014705882352941,0.3671071953010279
681,4.889867841409692,5.60117302052786
682,5.036656891495602,4.531478770131772
683,4.04099560761347,3.7792397660818713
684,3.084795321637427,3.2627737226277373
685,11.992700729927007,10.400874635568513
686,1.0276967930029155,-0.6404657933042213
687,6.259097525473071,5.188953488372093
688,3.1177325581395348,2.5544267053701017
689,2.27866473149492,2.181159420289855
690,1.7753623188405796,1.3748191027496381
691,1.2879884225759768,1.9291907514450868
692,0.7586705202312138,2.1717171717171717
693,0.9668109668109668,0.24495677233429394
694,5.3746397694524495,4.302158273381295
695,3.093525179856115,2.7227011494252875
696,1.4295977011494252,3.479196556671449
697,0.24390243902439024,1.7550143266475644
698,4.312320916905444,4.785407725321888
699,2.8469241773962803,1.3857142857142857
700,0.4642857142857143,1.783166904422254
701,0.7631954350927247,0.6125356125356125
702,2.1794871794871793,0.9957325746799431
703,1.330014224751067,0.4758522727272727
704,1.8181818181818181,1.1063829787234043
705,-0.5319148936170213,0.4886685552407932
706,-0.46742209631728043,1.0113154172560113
707,3.628005657708628,4.0607344632768365
708,-0.4378531073446328,1.1142454160789845
709,-0.8674188998589563,0.7605633802816901
710,-0.5070422535211268,0.9634317862165963
711,3.769338959212377,2.6123595505617976
712,2.050561797752809,1.20617110799439
713,1.1711079943899019,0.45518207282913165
714,1.8557422969187676,-0.22377622377622378
715,4.979020979020979,4.881284916201118
716,3.2472067039106145,1.492329149232915
717,0.502092050209205,0.9958217270194986
718,-0.1671309192200557,1.5785813630041725
719,2.5243393602225312,1.0069444444444444
720,0.0625,1.3661581137309293
721,1.914008321775312,0.9279778393351801
722,-0.29085872576177285,-0.22130013831258644
723,1.8810511756569848,0.9875690607734806
724,0.30386740331491713,1.8689655172413793
725,2.4689655172413794,2.1763085399449036
726,1.921487603305785,1.5543328748280605
727,2.4415405777166437,2.60989010989011
728,4.072802197802198,1.7764060356652949
729,3.683127572016461,2.643835616438356
730,0.1917808219178082,2.284541723666211
731,1.231190150478796,0.819672131147541
732,0.9699453551912568,2.2783083219645293
733,2.3328785811732606,2.8133514986376023
734,4.461852861035422,5.394557823129252
735,2.0884353741496597,1.202445652173913
736,0.9918478260869565,2.1099050203527816
737,1.4789687924016282,0.31842818428184283
738,-0.22357723577235772,0.19621109607577808
739,1.5832205683355887,1.1283783783783783
740,1.0472972972972974,0.553306342780027
741,1.9703103913630229,2.8773584905660377
742,7.553908355795148,3.775235531628533
743,0.5114401076716016,-0.20833333333333334
744,1.6061827956989247,2.2885906040268456
